"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness"
0,2020-03-31 20:48:55.74678,"Kerang","Victoria",3696,-35.9172040673327,143.737436714281,"D",0
0,2020-05-09 09:07:20.661344,"Griffith","New South Wales",18196,-34.0920801232627,146.124916438139,"D",0
0,2020-06-20 21:46:05.909435,NA,NA,NA,-20.1372706931009,133.186564797301,"D",0
0,2020-09-07 19:58:39.228417,"Bourke","New South Wales",1535,-30.7826359960094,146.971378212592,"D",0
0,2020-12-25 20:05:04.740047,NA,NA,NA,-28.8050857837282,120.966584826078,"N",0
0,2020-07-14 20:51:27.240402,NA,NA,NA,-22.4538308449862,132.36959998074,"N",0
0,2020-01-18 20:02:25.921538,NA,NA,NA,-30.285346138595,141.561807227018,"D",0
0,2020-03-08 20:57:24.461429,"Esperance","Western Australia",2080,-33.4029062888746,123.384539243263,"N",0
0,2020-03-24 20:45:08.182961,"Gilgandra","New South Wales",2417,-32.1595311305432,148.519173008884,"N",0
0,2020-06-14 19:46:54.097299,NA,NA,NA,-21.9482781692862,127.289006020698,"N",0
0,2020-01-21 19:34:45.397481,"Griffith","New South Wales",18196,-34.0019955083008,145.246098469873,"D",0
0,2020-03-30 20:49:16.051298,NA,NA,NA,-17.5298844731097,131.468327097056,"N",0
0,2020-01-11 20:41:02.168401,NA,NA,NA,-20.1757419938426,135.939181403171,"D",0
0,2020-03-15 21:01:18.807841,NA,NA,NA,-18.8752625998927,133.449037791368,"D",0
0,2020-01-15 20:16:58.605514,NA,NA,NA,-16.4539079630582,130.676936681697,"N",0
0,2020-05-20 19:31:41.2058,NA,NA,NA,-31.092901916554,126.685755874729,"D",0
0,2020-12-09 19:38:20.670904,NA,NA,NA,-22.2730264449773,118.317340217461,"D",0
0,2020-03-24 21:15:20.8272,NA,NA,NA,-29.6529649243341,117.839742806716,"D",0
0,2020-10-11 20:43:07.979627,"Wellington","New South Wales",4077,-32.8850363195888,149.129880965781,"D",0
0,2020-12-28 18:33:01.205728,"Manilla","New South Wales",2014,-30.4628837040483,150.523825088956,"N",0
0,2020-12-26 20:22:25.631755,NA,NA,NA,-29.791398162015,119.9500447354,"N",0
0,2020-08-04 18:36:49.49973,NA,NA,NA,-24.5615397816046,149.429078040731,"D",0
0,2020-09-23 20:43:38.649511,NA,NA,NA,-24.5534169368265,114.433568680823,"D",0
0,2020-02-27 09:14:50.692937,NA,NA,NA,-18.3446039607109,122.803291188815,"N",0
0,2020-04-20 19:58:08.145509,"Roxby Downs","South Australia",3671,-31.8263902032119,135.987967330891,"D",0
0,2020-04-02 20:14:42.164258,NA,NA,NA,-28.593595051699,117.862558993982,"D",0
0,2020-03-03 08:59:53.326513,NA,NA,NA,-23.323995620721,136.260426504904,"N",0
0,2020-04-18 09:43:25.393549,NA,NA,NA,-23.6023954011662,133.3677260728,"N",0
0,2020-02-29 19:08:00.566484,NA,NA,NA,-16.2162057206777,133.535397199551,"D",0
0,2020-12-22 09:31:33.533255,"Deniliquin","New South Wales",6431,-34.8167773247356,145.063403252601,"N",0
0,2020-05-24 10:00:14.23216,NA,NA,NA,-30.4066467206767,129.202540917797,"N",0
0,2020-02-23 21:10:09.906233,NA,NA,NA,-18.0784342844599,129.078301075939,"N",0
0,2020-11-18 09:29:49.690858,NA,NA,NA,-27.1710380354815,125.475371102536,"N",0
0,2020-10-14 21:39:55.663417,NA,NA,NA,-26.5685826260456,142.180172210006,"N",0
0,2020-11-12 19:53:04.756286,NA,NA,NA,-15.2330361031558,133.732406046947,"N",0
0,2020-09-18 09:49:53.227954,NA,NA,NA,-28.6771316610738,119.780096263101,"D",0
0,2020-11-16 09:26:19.343961,NA,NA,NA,-30.7275319105166,133.4677954146,"N",0
0,2020-11-03 19:55:44.581788,NA,NA,NA,-31.4453403934243,132.839025120496,"N",0
0,2020-07-26 10:17:53.666396,NA,NA,NA,-28.2945559159678,144.220341596162,"N",0
0,2020-07-01 08:06:19.03726,NA,NA,NA,-23.2563322407361,125.221424532465,"D",0
0,2020-07-14 20:45:16.323797,NA,NA,NA,-25.2900905300383,125.843670380086,"D",0
0,2020-04-13 19:36:42.916532,NA,NA,NA,-23.7893222869534,128.104995621519,"D",0
0,2020-09-02 09:41:31.469907,NA,NA,NA,-15.7134897238811,143.183123874454,"D",0
0,2020-02-29 18:51:15.190556,NA,NA,NA,-31.4657330808528,129.778262933938,"D",0
0,2020-09-29 20:05:38.317429,"Wauchope","New South Wales",6312,-31.2280683737005,152.272252485323,"D",0
0,2020-09-27 20:50:17.171141,NA,NA,NA,-26.4775934060152,114.378608993873,"D",0
0,2020-11-30 20:05:04.489808,"Cowra","New South Wales",8254,-34.2364195084478,149.083833056967,"D",0
0,2020-10-02 08:48:30.150089,NA,NA,NA,-32.0668790807294,140.048845194616,"D",0
0,2020-04-14 21:24:07.357183,NA,NA,NA,-18.8199101275022,124.549902156531,"D",0
0,2020-05-09 21:36:27.314636,"Australind","Western Australia",14539,-34.7090922237283,116.170402191156,"N",0
0,2020-10-23 09:10:55.06389,"Waikerie","South Australia",1670,-33.5631998019189,140.212598129651,"D",0
0,2020-05-02 09:11:52.074189,"Whyalla","South Australia",21501,-33.717970953682,136.506639230962,"D",0
0,2020-08-07 22:07:22.642569,NA,NA,NA,-22.07520598313,123.177678546589,"N",0
0,2020-08-19 20:08:25.336148,NA,NA,NA,-23.1867077097434,131.615801517366,"D",0
0,2020-02-22 22:04:47.797366,NA,NA,NA,-27.8258290765383,118.567346761578,"N",0
0,2020-08-05 19:59:59.721595,NA,NA,NA,-22.9872584897035,124.490411176993,"D",0
0,2020-04-14 20:09:59.131281,"Boulder","Western Australia",4825,-30.4459698566855,122.076381836194,"D",0
0,2020-02-14 18:25:30.825006,NA,NA,NA,-15.7971908279841,143.002532555899,"N",0
0,2020-05-02 20:03:38.664991,NA,NA,NA,-28.8588031996813,132.797505647366,"N",0
0,2020-11-09 20:19:17.621584,NA,NA,NA,-22.4157916440585,117.534785080791,"D",0
0,2020-07-19 20:33:23.418884,"Moree","New South Wales",7070,-29.033515550799,150.164228511035,"D",0
0,2020-07-27 08:40:31.947839,NA,NA,NA,-27.255762505229,141.75908561624,"N",0
0,2020-08-15 08:55:51.332943,"Charters Towers","Queensland",8040,-20.2727137539169,147.232439671494,"N",0
0,2020-09-29 20:15:50.229412,"Red Cliffs","Victoria",3070,-33.7437322028918,142.792260585236,"N",0
0,2020-07-09 19:46:10.371032,"Roxby Downs","South Australia",3671,-30.4353700477735,137.04839059367,"N",0
0,2020-12-08 19:16:51.398001,NA,NA,NA,-15.6297895307404,133.860233888039,"N",0
0,2020-10-14 19:53:50.788615,NA,NA,NA,-23.6927523997079,114.880120410938,"N",0
0,2020-04-27 08:58:11.531982,"Gilgandra","New South Wales",2417,-32.0273715727339,148.076132628685,"D",0
0,2020-08-30 18:00:55.849217,NA,NA,NA,-17.8862884848994,127.860725037237,"D",0
0,2020-04-07 20:18:09.926427,NA,NA,NA,-21.568335803112,118.259288892513,"N",0
0,2020-04-25 19:55:34.605877,NA,NA,NA,-20.7280345396443,141.731846267843,"N",0
0,2020-01-12 20:35:44.79809,NA,NA,NA,-28.5703555144825,121.96065139868,"N",0
0,2020-03-22 20:34:19.674686,"Canberra","Australian Capital Territory",381488,-35.6392707936565,149.191688107288,"D",0
0,2020-12-19 19:59:15.309372,NA,NA,NA,-21.1199053837616,142.44075892647,"D",0
0,2020-03-28 20:32:08.041509,NA,NA,NA,-25.2870749410559,127.596877488515,"D",0
0,2020-01-13 18:47:51.172878,NA,NA,NA,-24.3223752415409,144.945193060263,"N",0
0,2020-08-17 19:43:03.624227,NA,NA,NA,-27.4570095838723,120.652790453899,"D",0
0,2020-03-28 19:43:07.559496,"Deniliquin","New South Wales",6431,-35.3157728722163,144.58419565354,"D",0
0,2020-12-25 20:51:50.033658,"Charters Towers","Queensland",8040,-20.4086057736102,145.561748461801,"D",0
0,2020-11-21 09:06:11.787942,NA,NA,NA,-31.8073776724444,128.532748588991,"N",0
0,2020-09-25 21:17:52.971517,"Mareeba","Queensland",8585,-18.3821720851239,144.654105863403,"N",0
0,2020-02-12 10:30:34.395898,NA,NA,NA,-18.7015887460475,140.05248118983,"N",0
0,2020-07-14 09:25:38.978831,NA,NA,NA,-29.9378109260829,141.219011152886,"N",0
0,2020-01-27 10:24:17.380177,NA,NA,NA,-26.5499139436091,120.188764075055,"N",0
0,2020-09-30 20:32:25.217238,NA,NA,NA,-16.5345832681613,125.437626460765,"D",0
0,2020-08-31 19:56:05.603687,NA,NA,NA,-28.3189663557185,132.779037723521,"D",0
0,2020-07-05 09:31:43.400287,NA,NA,NA,-28.614754605106,132.970840636946,"D",0
0,2020-06-26 20:41:50.265009,NA,NA,NA,-25.6067860416286,120.619931360758,"N",0
0,2020-05-30 21:05:31.455232,NA,NA,NA,-25.951693548881,136.431662185546,"N",0
0,2020-03-07 08:53:59.966102,NA,NA,NA,-22.6091763606722,146.717949809893,"N",0
0,2020-01-01 20:54:51.01443,NA,NA,NA,-28.5736819231904,146.737214144781,"N",0
0,2020-02-21 20:41:34.02972,NA,NA,NA,-18.6541369591326,137.409259392898,"D",0
0,2020-06-30 20:11:50.520369,NA,NA,NA,-26.7957564846895,138.681121320187,"D",0
0,2020-08-16 08:14:34.302703,NA,NA,NA,-23.2811376771975,116.333188303191,"N",0
0,2020-05-12 20:51:08.912086,NA,NA,NA,-27.5344596455072,140.642758314697,"N",0
0,2020-01-15 20:46:08.095134,NA,NA,NA,-19.3561357919109,121.493703653291,"D",0
0,2020-05-06 19:41:02.319479,NA,NA,NA,-26.9147211511733,122.645695789545,"N",0
0,2020-12-20 08:13:49.457875,NA,NA,NA,-28.4428116184577,138.566345350736,"N",0
0,2020-08-18 07:19:29.471587,NA,NA,NA,-17.4772793457102,123.341422601805,"N",0
0,2020-10-13 20:11:02.361531,NA,NA,NA,-23.1239071316045,145.298476433959,"D",0
0,2020-10-27 09:12:59.170056,NA,NA,NA,-26.8885873012434,136.528264829428,"N",0
0,2020-05-23 18:43:01.054219,NA,NA,NA,-24.6774148518632,148.003627966345,"D",0
0,2020-07-26 10:13:48.374885,NA,NA,NA,-30.5093158968339,143.589389245952,"N",0
0,2020-07-18 09:30:20.51177,"Drummond Cove","Western Australia",1477,-27.345394719301,115.099985948063,"N",0
0,2020-08-15 20:29:16.426413,NA,NA,NA,-26.293054082749,149.862354864023,"D",0
0,2020-09-23 19:55:23.401948,NA,NA,NA,-19.542009188085,123.341877589456,"N",0
0,2020-04-30 20:26:29.155087,NA,NA,NA,-27.6431437963534,140.450307549214,"D",0
0,2020-05-13 09:29:33.349035,NA,NA,NA,-18.9610878003191,132.602333058342,"N",0
0,2020-02-05 08:53:56.638802,NA,NA,NA,-18.6688524665989,135.697597347962,"D",0
0,2020-10-16 20:55:42.233392,NA,NA,NA,-24.5529451338477,116.475255907057,"D",0
0,2020-05-09 20:42:15.333591,NA,NA,NA,-26.4133206125135,125.043802220495,"N",0
0,2020-07-05 09:49:29.745986,NA,NA,NA,-27.1028250210345,114.183852828985,"D",0
0,2020-01-29 09:12:50.809218,NA,NA,NA,-24.9603131074384,141.694005212603,"D",0
0,2020-10-20 20:22:21.482717,NA,NA,NA,-20.748133417496,134.157394402893,"N",0
0,2020-05-27 09:30:34.80675,"Condobolin","New South Wales",2579,-33.007754855991,146.800187352553,"N",0
0,2020-07-11 08:40:25.311708,NA,NA,NA,-19.2509353322,134.276344617555,"N",0
0,2020-04-20 09:25:23.288704,NA,NA,NA,-20.5577248933486,135.1306640945,"D",0
0,2020-10-04 09:06:28.793918,"Charters Towers","Queensland",8040,-20.1619579831093,145.371921560851,"N",0
0,2020-08-30 19:14:13.632344,NA,NA,NA,-17.0516122864611,133.974809555767,"N",0
0,2020-03-05 10:01:41.402063,"Murray Bridge","South Australia",15043,-35.9284844545615,140.363972729135,"D",0
0,2020-04-05 20:45:56.41564,NA,NA,NA,-22.1977496049217,120.531970512941,"N",0
0,2020-12-16 09:46:26.464653,NA,NA,NA,-32.1159340072396,134.73032915835,"N",0
0,2020-08-18 20:02:48.406948,NA,NA,NA,-26.5789160168973,147.919925675179,"D",0
0,2020-09-02 18:04:16.551007,"Young","New South Wales",7712,-34.215619124883,148.366652762972,"D",0
0,2020-08-18 18:55:22.126909,NA,NA,NA,-29.4330924304664,143.838156034426,"D",0
0,2020-03-22 20:23:04.725785,NA,NA,NA,-24.8313437081915,145.9359212146,"N",0
0,2020-03-28 09:04:27.256577,NA,NA,NA,-34.3066295883916,135.333650858045,"N",0
0,2020-01-19 21:11:26.656763,NA,NA,NA,-22.635826806215,136.027779771359,"N",0
0,2020-10-08 20:48:37.011574,"Innisfail","Queensland",1091,-18.0123814594903,145.037984688463,"D",0
0,2020-01-29 09:15:57.462934,"Goolwa","South Australia",2350,-35.773582674444,139.500700156672,"D",0
0,2020-09-01 09:21:09.456489,"Condobolin","New South Wales",2579,-32.4669980372531,146.274818626995,"N",0
0,2020-10-13 19:40:34.930945,NA,NA,NA,-19.0187232741307,126.244192494937,"D",0
0,2020-09-23 21:16:05.415476,NA,NA,NA,-18.4727101995315,136.518441277546,"D",0
0,2020-04-02 19:24:37.60072,NA,NA,NA,-23.023589537246,139.746252460295,"D",0
0,2020-08-18 19:05:55.688753,NA,NA,NA,-26.3325780115599,123.66692643816,"D",0
0,2020-10-31 08:57:01.511527,NA,NA,NA,-25.2886954691425,114.036298893087,"D",0
0,2020-07-25 19:57:20.700785,NA,NA,NA,-32.6051223231939,140.005446647029,"N",0
0,2020-09-20 09:17:42.497166,NA,NA,NA,-26.4042406237327,132.021012288673,"N",0
0,2020-02-28 18:25:43.325938,"Drummond Cove","Western Australia",1477,-29.8469389468669,115.706034220316,"N",0
0,2020-12-01 20:48:59.312885,NA,NA,NA,-23.5076717472696,147.489047807858,"N",0
0,2020-09-20 20:08:03.194743,NA,NA,NA,-27.7175546110783,117.603356124135,"N",0
0,2020-11-18 09:04:17.854787,"Lakes Entrance","Victoria",6071,-37.8353666510761,148.175954740608,"D",0
0,2020-08-15 10:30:00.754553,NA,NA,NA,-21.7812571367901,141.811846976784,"D",0
0,2020-05-20 09:06:11.817934,NA,NA,NA,-19.9240469298949,141.081638303326,"N",0
0,2020-01-18 20:33:05.328329,NA,NA,NA,-18.2581314072197,141.3246176234,"D",0
0,2020-12-25 08:51:37.443633,NA,NA,NA,-21.3881794960335,131.349710653032,"D",0
0,2020-03-19 20:40:51.611135,NA,NA,NA,-21.018521357312,133.262220802241,"N",0
0,2020-12-20 08:14:49.463959,NA,NA,NA,-33.7964085823672,118.093265693304,"D",0
0,2020-05-25 21:23:43.412919,NA,NA,NA,-22.3690002793523,143.363932842225,"D",0
0,2020-05-12 21:42:43.672337,NA,NA,NA,-25.7023190671632,143.015764421831,"N",0
0,2020-12-02 20:54:27.289356,NA,NA,NA,-23.5596881621303,131.519404233332,"N",0
0,2020-02-16 20:06:09.420029,NA,NA,NA,-22.5114978013331,123.759022368191,"D",0
0,2020-04-25 10:17:28.441175,NA,NA,NA,-30.3755570789468,132.871428467267,"D",0
0,2020-02-07 18:06:16.856119,"Australind","Western Australia",14539,-34.3859050978367,116.604760413331,"D",0
0,2020-07-25 09:07:11.206992,NA,NA,NA,-29.5493217018511,141.11433115278,"D",0
0,2020-10-30 20:25:43.664352,NA,NA,NA,-29.8637109575074,125.156420487772,"D",0
0,2020-01-29 09:54:51.086804,NA,NA,NA,-27.2033356028051,131.010328840929,"D",0
0,2020-01-18 09:20:15.990893,"Roxby Downs","South Australia",3671,-30.1257258586981,137.180740735129,"D",0
0,2020-03-23 19:53:23.713151,NA,NA,NA,-28.0768459640123,122.990483621905,"D",0
0,2020-10-15 19:38:04.763174,NA,NA,NA,-29.6760996172346,117.881161342164,"N",0
0,2020-08-21 09:17:21.315027,NA,NA,NA,-24.8301152457017,139.742457574409,"D",0
0,2020-08-17 18:39:06.574669,NA,NA,NA,-26.422491937323,133.453407186509,"D",0
0,2020-08-29 17:13:40.792526,"Esperance","Western Australia",2080,-33.0208862869478,121.079130387502,"D",0
0,2020-09-09 20:05:00.353938,"Boulder","Western Australia",4825,-29.6899641833741,121.440446568461,"N",0
0,2020-02-01 18:55:17.085926,NA,NA,NA,-26.2050545607874,136.048181181966,"D",0
0,2020-04-25 20:55:23.664128,NA,NA,NA,-22.7450083950873,147.296299849469,"N",0
0,2020-01-17 19:36:01.848611,NA,NA,NA,-20.5360073235954,126.941651415042,"N",0
0,2020-09-04 09:57:58.099994,NA,NA,NA,-30.6639211927447,125.228973071157,"N",0
0,2020-04-30 20:19:50.607877,NA,NA,NA,-27.7323914923611,122.814757188605,"N",0
0,2020-03-22 10:23:12.360246,NA,NA,NA,-26.48994446426,146.313199580807,"D",0
0,2020-05-16 20:36:41.803377,NA,NA,NA,-24.5246099636775,126.345699233904,"N",0
0,2020-01-06 20:57:48.188724,NA,NA,NA,-26.9909504941926,125.514105759743,"D",0
0,2020-10-04 21:09:18.531174,NA,NA,NA,-22.6453317701877,124.962483860797,"N",0
0,2020-01-31 08:57:32.214882,NA,NA,NA,-24.2392259231477,139.875488192829,"N",0
0,2020-09-11 19:23:03.009796,NA,NA,NA,-28.9993162904596,120.262690164003,"D",0
0,2020-03-05 21:14:49.961749,"Maffra","Victoria",4548,-37.559096911117,146.722374319856,"D",0
0,2020-06-08 10:34:57.637281,"Bourke","New South Wales",1535,-29.9685936504946,144.990739943128,"N",0
0,2020-03-09 20:37:21.705288,NA,NA,NA,-21.316341719391,125.581191812716,"D",0
0,2020-11-08 21:41:56.175941,NA,NA,NA,-21.2221682639688,120.412501971671,"N",0
0,2020-08-26 06:51:16.501455,"Grafton","New South Wales",10408,-29.6314836360511,153.173985686423,"N",0
0,2020-03-07 09:31:06.238154,NA,NA,NA,-24.3249023425333,126.104256984148,"D",0
0,2020-06-08 21:23:10.797102,NA,NA,NA,-23.2961087988289,134.906700324532,"D",0
0,2020-03-02 20:25:50.100306,NA,NA,NA,-20.6550792680323,140.701973195581,"N",0
0,2020-01-24 09:28:16.151998,NA,NA,NA,-28.1564087722767,136.237618747845,"N",0
0,2020-05-27 10:20:08.355742,NA,NA,NA,-24.4931840082312,125.408278623871,"N",0
0,2020-12-17 21:02:23.536316,"Gilgandra","New South Wales",2417,-31.0955805674492,147.44103641011,"N",0
0,2020-04-15 19:25:36.771476,NA,NA,NA,-23.0005274364862,141.919862219777,"D",0
0,2020-11-28 09:04:57.570521,NA,NA,NA,-19.1044968648169,134.915914035223,"N",0
0,2020-06-26 20:26:14.429048,"Bourke","New South Wales",1535,-28.8041975556012,146.345748451689,"N",0
0,2020-01-20 20:56:04.318902,NA,NA,NA,-32.3894589187453,142.271573893738,"N",0
0,2020-11-09 09:51:16.706771,NA,NA,NA,-23.7682137037736,116.747039943241,"D",0
0,2020-05-27 21:12:59.403244,"Murray Bridge","South Australia",15043,-35.6116207954497,140.406296603272,"D",0
0,2020-02-16 20:15:01.831492,NA,NA,NA,-26.1033967301907,140.758497969237,"N",0
0,2020-06-01 21:32:01.758145,NA,NA,NA,-30.4357184861007,142.874877983666,"N",0
0,2020-07-16 20:53:25.095391,NA,NA,NA,-25.9851194035551,125.547727524365,"D",0
0,2020-03-08 19:58:44.332564,NA,NA,NA,-25.3772124816663,120.004174112506,"N",0
0,2020-12-23 08:40:17.427934,NA,NA,NA,-24.8114198403757,115.978976520139,"N",0
0,2020-08-22 08:17:37.089047,"Walgett","New South Wales",1377,-28.7616501006173,147.702666505223,"D",0
0,2020-02-07 09:06:05.780482,NA,NA,NA,-29.5519969718479,134.983126279032,"N",0
0,2020-06-20 19:25:53.368406,"Drummond Cove","Western Australia",1477,-28.1717023866501,115.761325748323,"N",0
0,2020-10-30 20:54:26.045671,NA,NA,NA,-15.8961491143443,129.72295402097,"D",0
0,2020-06-16 08:52:50.800922,NA,NA,NA,-23.0964025344301,149.340340087045,"D",0
0,2020-09-01 20:11:22.084105,NA,NA,NA,-23.6621586294618,116.555542793433,"D",0
0,2020-06-12 10:02:26.865928,NA,NA,NA,-26.4329748175442,149.621549853631,"D",0
0,2020-02-21 20:28:39.666548,NA,NA,NA,-27.3426996927491,140.884505944026,"N",0
0,2020-09-07 21:11:33.772705,NA,NA,NA,-20.8174186091975,125.210973613928,"N",0
0,2020-05-08 19:40:21.497108,NA,NA,NA,-29.254831951014,133.564670700751,"D",0
0,2020-08-07 12:19:00.872974,NA,NA,NA,-18.0399365487465,127.645305179262,"N",0
0,2020-12-26 20:50:44.972855,NA,NA,NA,-31.7762389210877,123.346517725387,"D",0
0,2020-11-21 20:57:33.283297,"Mansfield","Victoria",3999,-37.3045872347811,146.099524906865,"N",0
0,2020-08-29 08:03:21.129993,"Adelaide","South Australia",1295714,-34.9116053457554,137.484570827167,"N",0
0,2020-12-21 20:24:31.923313,NA,NA,NA,-27.4791340647299,121.511487559487,"D",0
0,2020-03-07 19:37:40.74818,NA,NA,NA,-30.1471975700268,131.518771583747,"N",0
0,2020-10-18 09:14:31.375609,NA,NA,NA,-27.989318460313,140.644949653397,"N",0
0,2020-05-15 20:15:40.948214,NA,NA,NA,-25.6128203796587,117.119652255314,"D",0
0,2020-08-30 07:10:12.802923,NA,NA,NA,-18.1146254462133,127.557812648191,"N",0
0,2020-07-27 09:33:29.136455,NA,NA,NA,-25.1259872681097,119.905957730255,"N",0
0,2020-06-07 20:58:37.26131,"Moree","New South Wales",7070,-28.4542361785401,150.525768935506,"N",0
0,2020-08-17 16:28:33.651066,NA,NA,NA,-21.896422593061,129.896778149907,"N",0
0,2020-02-26 19:22:43.166875,"Inverell","New South Wales",9654,-28.7978377841874,151.24352575264,"N",0
0,2020-08-08 09:50:05.299003,NA,NA,NA,-22.8276652881828,147.975280532776,"D",0
0,2020-09-16 09:24:03.326342,NA,NA,NA,-21.977079838253,144.576143981347,"N",0
0,2020-03-08 10:15:38.748024,NA,NA,NA,-21.1093001416206,141.049740263176,"D",0
0,2020-02-12 21:01:31.11375,NA,NA,NA,-17.8268033861097,133.697886989801,"N",0
0,2020-02-14 20:34:18.162325,NA,NA,NA,-23.1228775139354,134.260407498123,"D",0
0,2020-01-24 18:48:01.064924,NA,NA,NA,-25.9014040857028,116.606882137254,"D",0
0,2020-04-18 09:54:42.534655,"Drummond Cove","Western Australia",1477,-29.2579389415239,115.875410122307,"N",0
0,2020-03-05 08:39:55.520346,NA,NA,NA,-29.8964134085968,123.872319969668,"D",0
0,2020-04-27 10:02:34.902707,NA,NA,NA,-18.0576886517073,141.505919140079,"D",0
0,2020-06-07 19:43:17.693125,"Proserpine","Queensland",3440,-19.9757382136629,147.794189958615,"D",0
0,2020-09-02 08:29:10.823871,"Waikerie","South Australia",1670,-34.6073266545041,139.921271374402,"N",0
0,2020-12-29 20:44:20.120611,NA,NA,NA,-20.8640121430468,123.246974690791,"N",0
0,2020-10-22 20:15:19.87882,NA,NA,NA,-22.0755647506049,115.614645594038,"D",0
0,2020-10-14 09:13:10.63537,"Millicent","South Australia",4760,-36.7321155309379,140.227807459926,"D",0
0,2020-09-18 19:50:40.339757,"Bargara","Queensland",8883,-25.0497103784464,151.794728866991,"N",0
0,2020-09-01 06:38:35.602567,"Queenstown","Tasmania",1772,-42.7777613051026,145.745251377229,"D",0
0,2020-05-09 10:40:47.357034,NA,NA,NA,-29.9053826478353,118.288491355166,"D",0
0,2020-07-07 20:42:55.67574,NA,NA,NA,-20.4381407689018,130.729239832378,"N",0
0,2020-05-09 09:30:11.142328,NA,NA,NA,-16.7853841860227,129.448628614514,"N",0
0,2020-02-14 20:33:11.903309,NA,NA,NA,-31.4472860614216,126.333602626513,"N",0
0,2020-10-04 09:31:56.650181,NA,NA,NA,-21.2057299094742,135.200329200771,"N",0
0,2020-02-13 09:39:14.163641,NA,NA,NA,-28.0078819672719,123.303767648073,"N",0
0,2020-02-22 19:06:33.296403,NA,NA,NA,-24.9828025517932,122.36119383033,"N",0
0,2020-05-19 20:29:27.457333,NA,NA,NA,-29.4387703756977,123.629967913214,"D",0
0,2020-02-28 18:28:26.041956,NA,NA,NA,-29.731834086437,129.916739662934,"D",0
0,2020-10-27 20:20:58.224291,NA,NA,NA,-29.7910299379125,117.750189820595,"N",0
0,2020-01-11 20:15:14.1262,NA,NA,NA,-19.976480910761,121.322622226708,"D",0
0,2020-12-24 23:10:34.578412,NA,NA,NA,-28.9474595193828,130.590964585335,"D",0
0,2020-07-17 21:04:46.186,"Glenella","Queensland",4519,-21.8967455178817,147.817174159912,"D",0
0,2020-10-20 09:20:41.08401,NA,NA,NA,-25.6035533897997,116.480556390487,"D",0
0,2020-02-14 20:36:57.089803,NA,NA,NA,-23.8443000905565,115.193104677671,"D",0
0,2020-08-16 18:21:08.739165,"Roxby Downs","South Australia",3671,-30.6758484742454,135.302583586718,"D",0
0,2020-05-11 09:14:15.04511,NA,NA,NA,-29.3898568416494,123.865726751427,"N",0
0,2020-07-30 19:44:24.604471,"Palmerston","Northern Territory",33695,-13.9365961334461,131.753277084318,"N",0
0,2020-06-05 20:47:42.77229,NA,NA,NA,-22.7124839083366,124.565227102415,"D",0
0,2020-08-05 09:08:37.075847,"Scone","New South Wales",5013,-31.8889065654566,150.585646833455,"N",0
0,2020-05-16 20:46:26.03326,NA,NA,NA,-23.8494668990093,133.5796579419,"D",0
0,2020-05-06 09:25:03.037226,NA,NA,NA,-20.9201468936703,123.154182922088,"D",0
0,2020-06-21 21:09:57.178198,NA,NA,NA,-32.8845265135835,134.550077446011,"D",0
0,2020-12-21 08:45:25.08133,NA,NA,NA,-19.180242162358,126.681953804433,"N",0
0,2020-07-14 10:01:01.319787,NA,NA,NA,-22.5081399100965,143.390030468923,"D",0
0,2020-01-13 20:33:45.682524,NA,NA,NA,-22.7277476944243,133.678682518751,"N",0
0,2020-08-16 19:50:28.061485,"Boulder","Western Australia",4825,-30.1339211779573,122.458504302512,"N",0
0,2020-02-29 17:40:34.142702,NA,NA,NA,-31.0864785688054,128.737743034489,"D",0
0,2020-08-21 07:43:37.971823,NA,NA,NA,-25.2878288256842,124.57314302017,"N",0
0,2020-02-25 16:29:06.216077,NA,NA,NA,-21.9895184056367,145.392586452901,"N",0
0,2020-12-12 20:20:26.426368,NA,NA,NA,-32.594805898537,124.107739698113,"N",0
0,2020-06-03 20:02:42.029468,NA,NA,NA,-31.4929067811863,143.3534281577,"N",0
0,2020-04-02 18:50:24.718811,"Mareeba","Queensland",8585,-17.9842471307779,144.963438735744,"N",0
0,2020-05-17 19:26:25.906147,"Murray Bridge","South Australia",15043,-35.3549133468914,139.955079174964,"N",0
0,2020-04-04 20:35:55.436132,NA,NA,NA,-23.3410816218779,136.890807877179,"N",0
0,2020-02-16 08:56:12.663533,"Smithton","Tasmania",3282,-40.8143854412316,145.29721143453,"N",0
0,2020-05-08 08:33:11.627705,NA,NA,NA,-27.2125053163481,126.892011301258,"N",0
0,2020-09-23 09:10:03.323301,NA,NA,NA,-26.0699296838516,143.42399129648,"D",0
0,2020-03-01 09:11:26.999185,"Inverell","New South Wales",9654,-29.8800282608524,150.899104812266,"D",0
0,2020-02-16 20:35:38.713054,"Esperance","Western Australia",2080,-33.3471562848496,122.21140264857,"N",0
0,2020-02-29 20:36:59.077573,NA,NA,NA,-25.2944318767594,146.718262401977,"N",0
0,2020-03-19 09:18:56.841424,NA,NA,NA,-22.8603409070565,147.059145137542,"D",0
0,2020-02-03 19:59:19.305271,NA,NA,NA,-28.83529746807,140.680823285608,"D",0
0,2020-11-27 09:39:08.150758,"Boulder","Western Australia",4825,-30.1866899260491,120.247076343018,"D",0
0,2020-05-27 21:07:52.134136,NA,NA,NA,-26.3401713816688,130.977834110712,"N",0
0,2020-05-11 20:39:08.538347,NA,NA,NA,-20.7472862207348,124.546911849624,"N",0
